"TITRE";"ID";"CODE";"NOM_SOURCE";"AUTEUR";"CRITIQUE";"NOTE"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"594";"40065293";"Le Journal du Geek";"Allan Blanvillain ";"La fraîcheur de l'intrigue s'allie parfaitement avec le respect pour nos Gaulois réfractaires et l'esprit brillant d'Astier fait encore quelques merveilles. Mais, succombant peut-être sous la pression de l'inédit, il lui manque cette fulgurance, cette énergie qui lui aurait permis de briller.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"595";"40065211";"Libération";"Marius Chapuis";"Parcouru par les saillies langagières étranges du dialoguiste de Kaamelott et porté par de beaux volumes 3D qui se déploient en gardant comme modèle une esthétique cartoon, ""le Secret de la potion magique"" parvient à faire film.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"596";"40065242";"CNews";"La rédaction";"Malgré une trame narrative qui ne surprend guère, Alexandre Astier a le mérite d’évoquer un thème peu traité dans l’histoire des Gaulois, celui de la mort, de la transmission et de la filiation.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"597";"40065257";"Les Fiches du Cinéma";"Nicolas Marcadé";"S’autorisant à inventer, avec à la fois respect et liberté, une aventure inédite d’Astérix et Obélix, Alexandre Astier signe un divertissement carré et bon esprit.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"598";"40065194";"Première";"Christophe Narbonne";"Drôle, grisant par moments, cet épisode témoigne d’un savoir-faire éprouvé auquel il manque peut-être une étincelle de... magie.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"599";"40065227";"Le Figaro";"La Rédaction";"Fidèle à l'esprit originel, ce film mené à 300 à l'heure, pétillant et potache, réjouira petits et grands, un peu comme un Pixar à la française.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"600";"40065099";"Femme Actuelle";"Sabrina Nadjar";"Le père de Kaamelott, Alexandre Astier, s'attaque aux aventures de nos irréductibles Gaulois. Et ces derniers n'ont rien perdu de leur panache.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"601";"40065264";"Critikat.com";"Alain Zind";"Cet épisode est porté par un véritable projet d’animation aussi naïf que sympathique.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"602";"40065165";"Les Inrockuptibles";"Théo Ribeton";"L’histoire est cette fois originale (Panoramix fait le tour de la Gaule à la recherche d’un successeur), mais c’est surtout son traitement, qui satellise maladroitement les moustachus, flirtant carrément avec le shonen entre combats de géants et rivalités druidiques.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"603";"40066453";"Mad Movies";"Alexandre Poncet";"[...] franchement jubilatoire.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"604";"40065141";"Voici";"A.V.";"Malgré un scénario - original - plutôt mince, et un méchant pas terrible, le papa de l'excellent Kaamelott réussit un bon divertissement populaire, truffé de clins d'oeil, et boosté par une animation de qualité.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"605";"40065281";"Dernières Nouvelles d'Alsace";"Nathalie Chifflet";"Magique et irrésistible.";"5"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"606";"40065108";"Télérama";"Cécile Mury";"A la fois fidèle à l’esprit original et bourrée d’inventions, une nouvelle aventure réjouissante : la relève de Goscinny est assurée.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"607";"40065254";"Culturebox - France Télévisions";"Jacky Bornet";"Une potion magique qui se révèle une très bonne cuvée.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"608";"40065199";"Le Nouvel Observateur";"Xavier Leherpeur";"Un cartoon savoureux, auquel manque seulement, dans sa mise en scène, une dose de potion magique.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"609";"40065185";"L'Express";"Antoine Le Fur";"Les scénaristes réussissent à rester fidèles à l'univers d'Astérix, tout en mettant leur patte au service de l'histoire, que l'on pourrait trouver un poil trop enfantine.";"3"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"610";"40065220";"20 Minutes";"Caroline Vié";"Une franche réussite.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"611";"40065297";"Sud Ouest";"Sophie Avon";"Un épisode savoureux, féministe et contemporain.";"4"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"612";"40065139";"Closer";"La Rédaction";"Ce dessin animé est bien servi par le génie comique d'Alexandre Astier.";"5"
"ASTÉRIX - LE SECRET DE LA POTION MAGIQUE";"613";"40065182";"La Voix du Nord";"Christophe Caron";"La première bonne idée du duo Alexandre Astier-Louis Clichy, c’est d’avoir écrit un scénario original, donc non adapté d’un album existant.";"4"
"AU POSTE !";"614";"40060334";"CinemaTeaser";"Renan Cros";"Le résultat parle de lui-même : on sort de ce huis clos avec l'improbable impression d'avoir pris une grande, très grande, bouffée d'air frais. Absurde ? Non, Dupieux.";"5"
"AU POSTE !";"615";"40060207";"Télérama";"Jérémie Couston";"L’auteur atteint des sommets d’humour franco-belge avec cette comédie qui a le bon goût de durer à peine plus d’une heure.";"4"
"AU POSTE !";"616";"40060287";"La Croix";"Corinne Renou-Nativel";"Une comédie de Quentin Dupieux où le non-sens fait délicieusement irruption dans la banalité d’une garde à vue.";"4"
"AU POSTE !";"617";"40060307";"Paris Match";"Karelle Fitoussi";"Le pape de l’absurde Quentin Dupieux offre à Poelvoorde et Ludig (moitié du Palmashow) un duel à fleurets mouchetés. Un réjouissant hommage aux polars de qualité française eighties qui nous étonne jusqu’au final.";"4"
"AU POSTE !";"618";"40060238";"Le Journal du Dimanche";"Barbara Théate";"Cinéaste du non-sens et de l’humour noir, Quentin Dupieux continue à manier l’absurde avec un premier degré désopilant et jusqu’au-boutiste.";"3"
"AU POSTE !";"619";"40060609";"La Septième Obsession";"Claire Micallef";"L’avachissement comique de ses personnages aurait-il contaminé le cinéma de Dupieux ? Espérons que ""Le Daim"", son prochain film avec Dujar-daim, marquera un sursaut dans une filmographie guettée par la paresse.";"2"
